pr_number,title,url,state,merged,primary_category,work_area,solution_type,hardware_scope,operator_keywords,top_patterns
2498,[ROCm] Fix some kernels failed unit tests,https://github.com/vllm-project/vllm/pull/2498,closed,False,correctness,ci_build;distributed_parallel;frontend_api;hardware_porting,kernel_fix,amd;nvidia,cuda;kernel,build_dependency_packaging;hardware_arch_guard;bitwise_determinism_equivalence;scheduler_request_lifecycle;verification_benchmarking
2510,optimize sampler cumsum,https://github.com/vllm-project/vllm/pull/2510,closed,False,performance,gemm_linear;model_support;sampling_logits,performance_optimization,nvidia,cuda;gemm;sampling,hardware_arch_guard;model_format_adapter;verification_benchmarking;moe_gemm_routing
2517,Prefix Caching- fix t4 triton error,https://github.com/vllm-project/vllm/pull/2517,closed,False,development,,kernel_fix,,triton,hardware_arch_guard;backend_routing_fallback;metadata_layout_contract
2542,Fused MOE for Mixtral,https://github.com/vllm-project/vllm/pull/2542,closed,False,performance,distributed_parallel;model_support;moe,performance_optimization,nvidia,kernel;moe,verification_benchmarking;build_dependency_packaging;hardware_arch_guard;model_format_adapter;moe_gemm_routing
2566,AWQ: Up to 2.66x higher throughput,https://github.com/vllm-project/vllm/pull/2566,closed,False,performance,gemm_linear;model_support;quantization,performance_optimization,nvidia,gemm;quantization,verification_benchmarking;dtype_quantization_path;build_dependency_packaging;hardware_arch_guard;model_format_adapter
2605,Don't build punica kernels by default,https://github.com/vllm-project/vllm/pull/2605,closed,False,development,ci_build,kernel_fix,,kernel,build_dependency_packaging
2622,Use head_dim in config if exists,https://github.com/vllm-project/vllm/pull/2622,closed,False,performance,attention_kv_cache;model_support,kernel_fix,nvidia,attention;cuda;kernel,model_format_adapter;build_dependency_packaging;hardware_arch_guard;kv_cache_capacity_offload
2632,Speed up Punica compilation,https://github.com/vllm-project/vllm/pull/2632,closed,False,performance,,performance_optimization,,kernel,
2633,Dockerfile: build-arg to punica kernel,https://github.com/vllm-project/vllm/pull/2633,closed,False,development,ci_build,kernel_fix,,kernel,build_dependency_packaging
2635,Add compute capability 6.x support,https://github.com/vllm-project/vllm/pull/2635,closed,False,development,ci_build;distributed_parallel;frontend_api;model_support,dependency_fix,nvidia,cuda,build_dependency_packaging;hardware_arch_guard;model_format_adapter;verification_benchmarking;dtype_quantization_path
2639,[ci] Add --kv-cache-dtype option in run-benchmark.sh,https://github.com/vllm-project/vllm/pull/2639,closed,False,performance,attention_kv_cache;ci_build,config_change,,cache,build_dependency_packaging;dtype_quantization_path;kv_cache_capacity_offload;model_format_adapter;verification_benchmarking
2673,Add quantized mixtral support,https://github.com/vllm-project/vllm/pull/2673,closed,False,performance,quantization,kernel_fix,,quantization,dtype_quantization_path
2744,[Performance] Support MQA/GQA in decode phase by using FlashAttention,https://github.com/vllm-project/vllm/pull/2744,closed,False,performance,attention_kv_cache;ci_build;distributed_parallel;frontend_api;model_support,performance_optimization,nvidia,attention;cache;kernel,build_dependency_packaging;model_format_adapter;verification_benchmarking;kv_cache_capacity_offload;hardware_arch_guard
2753,[Hardware][Intel] Integrate CPU backend build procedure,https://github.com/vllm-project/vllm/pull/2753,closed,False,development,ci_build,dependency_fix,nvidia,cuda,build_dependency_packaging;hardware_arch_guard;backend_routing_fallback
2759,[WIP] Implement fused_moe kernel with cutlass grouped gemm,https://github.com/vllm-project/vllm/pull/2759,closed,False,development,ci_build;gemm_linear;moe,kernel_fix,,cuda;gemm;kernel,moe_gemm_routing;build_dependency_packaging;hardware_arch_guard;backend_routing_fallback
2760,Some fixes for custom allreduce kernels,https://github.com/vllm-project/vllm/pull/2760,closed,False,performance,distributed_parallel;model_support,kernel_fix,nvidia,cuda;kernel,hardware_arch_guard;metadata_layout_contract;build_dependency_packaging;model_format_adapter;verification_benchmarking
2768,[ROCm] support Radeon™ 7900 series (gfx1100) without using flash-attention,https://github.com/vllm-project/vllm/pull/2768,closed,False,development,attention_kv_cache;ci_build;frontend_api;hardware_porting,dependency_fix,amd,attention,build_dependency_packaging;hardware_arch_guard;scheduler_request_lifecycle
2772,flashinfer paged attention,https://github.com/vllm-project/vllm/pull/2772,closed,False,performance,attention_kv_cache;ci_build;distributed_parallel;model_support,performance_optimization,,attention;cache,build_dependency_packaging;scheduler_request_lifecycle;verification_benchmarking;model_format_adapter;kv_cache_capacity_offload
2776,Tuning layernorm kernels,https://github.com/vllm-project/vllm/pull/2776,closed,False,performance,activation_norm,performance_optimization,nvidia,activation;kernel,verification_benchmarking;hardware_arch_guard
2781,Fix nvcc not found in vllm-openai image,https://github.com/vllm-project/vllm/pull/2781,closed,False,development,,kernel_fix,nvidia,cuda,hardware_arch_guard
2790,[ROCm] Fix build problem resulted from previous commit related to FP8 kv-cache support ,https://github.com/vllm-project/vllm/pull/2790,closed,False,development,attention_kv_cache;ci_build;frontend_api;hardware_porting;quantization,dependency_fix,amd,attention;fp8;quantization,build_dependency_packaging;dtype_quantization_path;hardware_arch_guard;moe_gemm_routing;scheduler_request_lifecycle
2792,[ROCm] include gfx908 as supported,https://github.com/vllm-project/vllm/pull/2792,closed,False,development,attention_kv_cache;ci_build;hardware_porting;model_support,dependency_fix,amd,attention,build_dependency_packaging;hardware_arch_guard;model_format_adapter
2801,"AutoQuant: Automatic quantization model for INT8/INT4 inference, INT4 runs faster than AWQ and FP16.",https://github.com/vllm-project/vllm/pull/2801,closed,False,correctness,activation_norm;ci_build;frontend_api;model_support;quantization,performance_optimization,nvidia,kernel;quantization,dtype_quantization_path;verification_benchmarking;model_format_adapter;build_dependency_packaging;hardware_arch_guard
2807,[Fix] Getting GPU memory usage by a worker process correctly.,https://github.com/vllm-project/vllm/pull/2807,closed,False,performance,distributed_parallel;frontend_api;model_support;quantization,kernel_fix,,quantization,model_format_adapter;dtype_quantization_path;kv_cache_capacity_offload;metadata_layout_contract;build_dependency_packaging
2809,Add Splitwise implementation to vLLM,https://github.com/vllm-project/vllm/pull/2809,closed,False,correctness,attention_kv_cache;ci_build;distributed_parallel;model_support;sampling_logits,dependency_fix,,cache;sampling,build_dependency_packaging;kv_cache_capacity_offload;verification_benchmarking;bitwise_determinism_equivalence;hardware_arch_guard
2811,Use CuPy for CUDA graphs,https://github.com/vllm-project/vllm/pull/2811,closed,False,performance,distributed_parallel,kernel_fix,nvidia,cuda;kernel,hardware_arch_guard
2830,Cmake based build system,https://github.com/vllm-project/vllm/pull/2830,closed,False,development,ci_build;hardware_porting;model_support,dependency_fix,amd;nvidia,cuda,build_dependency_packaging;hardware_arch_guard;model_format_adapter;moe_gemm_routing
2845,Fix docker python version,https://github.com/vllm-project/vllm/pull/2845,closed,False,development,ci_build;quantization,kernel_fix,,operator;quantization,build_dependency_packaging;model_format_adapter;dtype_quantization_path;bitwise_determinism_equivalence;metadata_layout_contract
2874,Speed up AWQ 2.5x with updated kernel,https://github.com/vllm-project/vllm/pull/2874,closed,False,correctness,gemm_linear;model_support;quantization,performance_optimization,nvidia,gemm;kernel;quantization,verification_benchmarking;hardware_arch_guard;dtype_quantization_path;model_format_adapter;moe_gemm_routing
2882,[BugFix] Fix GC bug for `LLM` class,https://github.com/vllm-project/vllm/pull/2882,closed,False,performance,,kernel_fix,nvidia,cuda;kernel,build_dependency_packaging;hardware_arch_guard;bitwise_determinism_equivalence;kv_cache_capacity_offload
2885,[ROCm] Dockerfile fix for flash-attention build,https://github.com/vllm-project/vllm/pull/2885,closed,False,development,attention_kv_cache;ci_build;frontend_api;hardware_porting,kernel_fix,amd,attention,build_dependency_packaging;hardware_arch_guard;scheduler_request_lifecycle
2888,AI Controller Interface (AICI) integration,https://github.com/vllm-project/vllm/pull/2888,closed,False,correctness,attention_kv_cache;ci_build;frontend_api;model_support;sampling_logits,kernel_fix,,cache;sampling,build_dependency_packaging;hardware_arch_guard;model_format_adapter;scheduler_request_lifecycle;verification_benchmarking
2913,Optimized fused MoE Kernel,https://github.com/vllm-project/vllm/pull/2913,closed,False,performance,frontend_api;gemm_linear;moe,kernel_fix,nvidia,cuda;kernel;moe;triton,hardware_arch_guard;moe_gemm_routing;backend_routing_fallback;model_format_adapter;scheduler_request_lifecycle
2928,Remove cuda stream in awq gemm achieved 2.5x speed up,https://github.com/vllm-project/vllm/pull/2928,closed,False,performance,frontend_api;gemm_linear;model_support;quantization,kernel_fix,nvidia,cuda;gemm;quantization,verification_benchmarking;dtype_quantization_path;hardware_arch_guard;model_format_adapter;moe_gemm_routing
2929,Directly call cublas in awq_dequant,https://github.com/vllm-project/vllm/pull/2929,closed,False,performance,gemm_linear,performance_optimization,,gemm;kernel,dtype_quantization_path;moe_gemm_routing
2972,Update Dockerfile.rocm for gfx908 support,https://github.com/vllm-project/vllm/pull/2972,closed,False,development,attention_kv_cache;ci_build;frontend_api;hardware_porting,dependency_fix,amd,attention,build_dependency_packaging;hardware_arch_guard;scheduler_request_lifecycle
2975,Optimize GeGLU layer in Gemma,https://github.com/vllm-project/vllm/pull/2975,closed,False,performance,gemm_linear,kernel_fix,,kernel,model_format_adapter;build_dependency_packaging;moe_gemm_routing
2978,Add document for vllm paged attention kernel.,https://github.com/vllm-project/vllm/pull/2978,closed,False,correctness,attention_kv_cache;scheduler_memory,kernel_fix,,attention;kernel,build_dependency_packaging;scheduler_request_lifecycle;verification_benchmarking;bitwise_determinism_equivalence;metadata_layout_contract
3005,Separate attention backends,https://github.com/vllm-project/vllm/pull/3005,closed,False,performance,attention_kv_cache;hardware_porting,performance_optimization,nvidia,attention,backend_routing_fallback;build_dependency_packaging;hardware_arch_guard;model_format_adapter
3009,[Minor] Add benchmark for activation layer,https://github.com/vllm-project/vllm/pull/3009,closed,False,performance,activation_norm,,,activation;kernel,verification_benchmarking
3010,Introduce flash-attn (>= 2.5.0). ,https://github.com/vllm-project/vllm/pull/3010,closed,False,performance,attention_kv_cache;model_support;multimodal_vlm;quantization;scheduler_memory;speculative_decoding,performance_optimization,,attention;cache;kernel;quantization,model_format_adapter;verification_benchmarking;scheduler_request_lifecycle;kv_cache_capacity_offload;build_dependency_packaging
3029,Introduce speculative decoding with draft models to vLLM,https://github.com/vllm-project/vllm/pull/3029,closed,False,performance,attention_kv_cache;ci_build;distributed_parallel;model_support;multimodal_vlm;quantization;sampling_logits;scheduler_memory;speculative_decoding,kernel_fix,,attention;cache;kernel;quantization;sampling,model_format_adapter;scheduler_request_lifecycle;kv_cache_capacity_offload;build_dependency_packaging;metadata_layout_contract
3042,[Feature] Add vision language model support.,https://github.com/vllm-project/vllm/pull/3042,closed,False,correctness,ci_build;distributed_parallel;frontend_api;model_support;multimodal_vlm;scheduler_memory,kernel_fix,nvidia,cuda,model_format_adapter;build_dependency_packaging;verification_benchmarking;hardware_arch_guard;scheduler_request_lifecycle
3089,Support starcoder2 architecture,https://github.com/vllm-project/vllm/pull/3089,closed,False,performance,frontend_api;model_support;quantization;sampling_logits,dependency_fix,nvidia,cuda;quantization;sampling,build_dependency_packaging;model_format_adapter;dtype_quantization_path;hardware_arch_guard;scheduler_request_lifecycle
3103,"[Speculative decoding 3/9] Worker which speculates, scores, and applies rejection sampling",https://github.com/vllm-project/vllm/pull/3103,closed,False,performance,attention_kv_cache;model_support;sampling_logits;speculative_decoding,kernel_fix,,attention;kernel;sampling;triton,scheduler_request_lifecycle;backend_routing_fallback;build_dependency_packaging;model_format_adapter;verification_benchmarking
